ID,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,Target,FLAG_CAR,FLAG_REALTY
5089313,1,6750000,Commercial associate,Higher education,Married,House / apartment,-10885,-1039,1,1,0,0,Sales staff,30,0,0,0,0,0
5067520,0,6750000,Working,Secondary / secondary special,Married,House / apartment,-17964,-6594,1,0,0,1,,20,0,C,0,0,1
5021197,0,6750000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18802,-913,1,0,0,0,,20,0,X,0,1,1
5113164,0,6750000,Working,Higher education,Married,House / apartment,-20131,-3535,1,0,0,1,Managers,20,0,C,0,1,1
5045063,2,6750000,State servant,Secondary / secondary special,Married,House / apartment,-14163,-6886,1,0,1,0,Drivers,40,-7,X,0,0,1
5036135,0,6750000,Commercial associate,Higher education,Married,House / apartment,-18196,-2472,1,1,0,0,Managers,20,0,0,0,1,1
5067830,2,6750000,Working,Higher education,Married,House / apartment,-13567,-1175,1,0,0,0,HR staff,40,0,C,0,1,1
5118627,3,6750000,Working,Secondary / secondary special,Married,House / apartment,-13808,-1831,1,0,0,0,Managers,50,-20,C,0,1,0
5089314,1,6750000,Commercial associate,Higher education,Married,House / apartment,-10885,-1039,1,1,0,0,Sales staff,30,0,C,0,0,0
5021204,0,6750000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18802,-913,1,0,0,0,,20,0,X,0,1,1
5089312,1,6750000,Commercial associate,Higher education,Married,House / apartment,-10885,-1039,1,1,0,0,Sales staff,30,0,C,0,0,0
5045057,2,6750000,State servant,Secondary / secondary special,Married,House / apartment,-14163,-6886,1,0,1,0,Drivers,40,-23,X,0,0,1
5066403,1,6750000,Commercial associate,Higher education,Married,House / apartment,-15944,-1467,1,0,1,0,,30,-29,C,0,0,1
5045056,2,6750000,State servant,Secondary / secondary special,Married,House / apartment,-14163,-6886,1,0,1,0,Drivers,40,-13,X,0,0,1
5067826,2,6750000,Working,Higher education,Married,House / apartment,-13567,-1175,1,0,0,0,HR staff,40,0,1,1,1,1
5045060,2,6750000,State servant,Secondary / secondary special,Married,House / apartment,-14163,-6886,1,0,1,0,Drivers,40,-20,X,0,0,1
5067827,2,6750000,Working,Higher education,Married,House / apartment,-13567,-1175,1,0,0,0,HR staff,40,0,X,0,1,1
5125216,0,6750000,Commercial associate,Higher education,Married,House / apartment,-17754,-1109,1,1,1,1,Managers,20,0,0,0,0,1
5010471,0,6750000,State servant,Higher education,Married,House / apartment,-11912,-2200,1,0,0,0,High skill tech staff,20,-11,0,0,1,1
5029054,2,6750000,Commercial associate,Higher education,Married,House / apartment,-13398,-3003,1,0,0,0,Core staff,40,0,0,0,1,1
5118628,3,6750000,Working,Secondary / secondary special,Married,House / apartment,-13808,-1831,1,0,0,0,Managers,50,-6,C,0,1,0
5021201,0,6750000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18802,-913,1,0,0,0,,20,0,X,0,1,1
5112630,0,6750000,Commercial associate,Higher education,Married,House / apartment,-19698,-4441,1,0,1,0,Managers,20,0,X,0,0,1
5045064,2,6750000,State servant,Secondary / secondary special,Married,House / apartment,-14163,-6886,1,0,1,0,Drivers,40,-3,X,0,0,1
5037305,0,6615000,Commercial associate,Higher education,Married,House / apartment,-20053,-3422,1,0,0,0,Accountants,20,0,C,0,1,1
5143161,0,6525000,Working,Higher education,Single / not married,House / apartment,-19137,-349,1,1,1,1,Managers,10,-13,0,0,1,0
5143159,0,6525000,Working,Higher education,Single / not married,House / apartment,-19137,-349,1,1,1,1,Managers,10,0,0,0,1,0
5143157,0,6525000,Working,Higher education,Single / not married,House / apartment,-19137,-349,1,1,1,1,Managers,10,-32,0,0,1,0
5143160,0,6525000,Working,Higher education,Single / not married,House / apartment,-19137,-349,1,1,1,1,Managers,10,0,0,0,1,0
5143156,0,6525000,Working,Higher education,Single / not married,House / apartment,-19137,-349,1,1,1,1,Managers,10,0,0,0,1,0
5143158,0,6525000,Working,Higher education,Single / not married,House / apartment,-19137,-349,1,1,1,1,Managers,10,-2,C,0,1,0
5143162,0,6525000,Working,Higher education,Single / not married,House / apartment,-19137,-349,1,1,1,1,Managers,10,0,C,0,1,0
5105755,0,6345000,Working,Higher education,Married,House / apartment,-17502,-2888,1,1,1,0,Managers,20,0,X,0,1,0
5105756,0,6345000,Working,Higher education,Married,House / apartment,-17502,-2888,1,1,1,0,Managers,20,-20,X,0,1,0
5105753,0,6345000,Working,Higher education,Married,House / apartment,-17502,-2888,1,1,1,0,Managers,20,0,0,0,1,0
5105754,0,6345000,Working,Higher education,Married,House / apartment,-17502,-2888,1,1,1,0,Managers,20,0,C,0,1,0
5024605,0,6300000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21982,365243,1,0,1,0,,10,0,0,0,0,1
5029660,0,6300000,Working,Higher education,Separated,House / apartment,-22001,-1539,1,1,1,0,Accountants,10,0,C,0,0,1
5021728,1,6300000,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,30,-29,X,0,1,1
5029657,0,6300000,Working,Higher education,Separated,House / apartment,-22001,-1539,1,1,1,0,Accountants,10,0,0,0,0,1
5090260,1,6300000,Working,Higher education,Married,House / apartment,-18909,-6549,1,0,1,1,Sales staff,30,0,X,0,1,1
5021726,1,6300000,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,30,-12,X,0,1,1
5025196,0,6300000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21982,365243,1,0,1,0,,10,0,C,0,0,1
5024599,0,6300000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21982,365243,1,0,1,0,,10,-47,X,0,0,1
5021723,1,6300000,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,30,0,X,0,1,1
5029661,0,6300000,Working,Higher education,Separated,House / apartment,-22001,-1539,1,1,1,0,Accountants,10,0,C,0,0,1
5021720,1,6300000,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,30,-13,X,0,1,1
5021724,1,6300000,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,30,-7,X,0,1,1
5021727,1,6300000,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,30,0,0,0,1,1
5029659,0,6300000,Working,Higher education,Separated,House / apartment,-22001,-1539,1,1,1,0,Accountants,10,0,C,0,0,1
5029655,0,6300000,Working,Higher education,Separated,House / apartment,-22001,-1539,1,1,1,0,Accountants,10,0,C,0,0,1
5029652,0,6300000,Working,Higher education,Separated,House / apartment,-22001,-1539,1,1,1,0,Accountants,10,0,C,0,0,1
5021722,1,6300000,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,30,0,C,0,1,1
5021718,1,6300000,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,30,-27,X,0,1,1
5029658,0,6300000,Working,Higher education,Separated,House / apartment,-22001,-1539,1,1,1,0,Accountants,10,-39,C,0,0,1
5024254,1,6300000,Working,Higher education,Married,House / apartment,-17370,-4599,1,0,0,0,Managers,30,0,X,0,0,1
5029653,0,6300000,Working,Higher education,Separated,House / apartment,-22001,-1539,1,1,1,0,Accountants,10,-21,C,0,0,1
5024598,0,6300000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21982,365243,1,0,1,0,,10,0,C,0,0,1
5024604,0,6300000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21982,365243,1,0,1,0,,10,0,C,0,0,1
5029656,0,6300000,Working,Higher education,Separated,House / apartment,-22001,-1539,1,1,1,0,Accountants,10,-23,C,0,0,1
5021725,1,6300000,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,30,0,C,0,1,1
5113116,0,6300000,State servant,Higher education,Married,House / apartment,-21343,-4631,1,0,0,0,Managers,20,0,C,0,0,1
5021721,1,6300000,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,30,0,X,0,1,1
5021719,1,6300000,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,30,-31,X,0,1,1
5029654,0,6300000,Working,Higher education,Separated,House / apartment,-22001,-1539,1,1,1,0,Accountants,10,0,C,0,0,1
5024600,0,6300000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21982,365243,1,0,1,0,,10,-15,X,0,0,1
5100039,0,6300000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18754,-2470,1,0,0,0,Sales staff,10,-1,X,0,0,1
5036130,1,6165000,Commercial associate,Higher education,Married,House / apartment,-13242,-4239,1,0,0,0,Managers,30,-30,X,0,0,1
5036131,1,6165000,Commercial associate,Higher education,Married,House / apartment,-13242,-4239,1,0,0,0,Managers,30,0,0,0,0,1
5036132,1,6165000,Commercial associate,Higher education,Married,House / apartment,-13242,-4239,1,0,0,0,Managers,30,0,0,0,0,1
5036128,1,6165000,Commercial associate,Higher education,Married,House / apartment,-13242,-4239,1,0,0,0,Managers,30,-52,X,0,0,1
5036125,1,6165000,Commercial associate,Higher education,Married,House / apartment,-13242,-4239,1,0,0,0,Managers,30,-43,X,0,0,1
5036129,1,6165000,Commercial associate,Higher education,Married,House / apartment,-13242,-4239,1,0,0,0,Managers,30,-30,X,0,0,1
5036126,1,6165000,Commercial associate,Higher education,Married,House / apartment,-13242,-4239,1,0,0,0,Managers,30,-33,X,0,0,1
5036127,1,6165000,Commercial associate,Higher education,Married,House / apartment,-13242,-4239,1,0,0,0,Managers,30,-17,X,0,0,1
5090818,0,6120000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,20,-31,C,0,0,1
5088832,0,6120000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,20,-14,X,0,0,1
5088834,0,6120000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,20,-19,C,0,0,1
5088840,0,6120000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,20,0,X,0,0,1
5088833,0,6120000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,20,0,C,0,0,1
5088830,0,6120000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,20,0,X,0,0,1
5090817,0,6120000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,20,0,0,0,0,1
5088835,0,6120000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,20,0,0,0,0,1
5088838,0,6120000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,20,0,X,0,0,1
5088836,0,6120000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,20,0,C,0,0,1
5088839,0,6120000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,20,0,X,0,0,1
5088831,0,6120000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,20,0,C,0,0,1
5088837,0,6120000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,20,0,C,0,0,1
5062088,0,6075000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19435,-1416,1,0,0,1,Managers,20,0,0,0,0,1
5062091,0,6075000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19435,-1416,1,0,0,1,Managers,20,0,X,0,0,1
5062090,0,6075000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19435,-1416,1,0,0,1,Managers,20,0,X,0,0,1
5062089,0,6075000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19435,-1416,1,0,0,1,Managers,20,0,X,0,0,1
5062087,0,6075000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19435,-1416,1,0,0,1,Managers,20,0,0,0,0,1
5062086,0,6075000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19435,-1416,1,0,0,1,Managers,20,0,X,0,0,1
5090701,0,5940000,Pensioner,Higher education,Single / not married,Municipal apartment,-17387,365243,1,0,0,0,,10,0,0,0,0,0
5024348,0,5850000,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,20,-11,C,0,1,1
5024352,0,5850000,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,20,-5,X,0,1,1
5024344,0,5850000,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,20,0,C,0,1,1
5135991,1,5850000,Commercial associate,Higher education,Single / not married,House / apartment,-10430,-900,1,0,0,0,Managers,20,0,C,0,0,1
5062631,0,5850000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18858,-2010,1,0,1,0,,20,0,X,0,0,1
5062629,0,5850000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18858,-2010,1,0,1,0,,20,0,X,0,0,1
5024350,0,5850000,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,20,-13,X,0,1,1
5062632,0,5850000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18858,-2010,1,0,1,0,,20,0,C,0,0,1
5024349,0,5850000,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,20,0,X,0,1,1
5135990,1,5850000,Commercial associate,Higher education,Single / not married,House / apartment,-10430,-900,1,0,0,0,Managers,20,0,C,0,0,1
5024345,0,5850000,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,20,-15,X,0,1,1
5135989,1,5850000,Commercial associate,Higher education,Single / not married,House / apartment,-10430,-900,1,0,0,0,Managers,20,0,0,0,0,1
5024347,0,5850000,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,20,0,C,0,1,1
5024346,0,5850000,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,20,0,C,0,1,1
5024351,0,5850000,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,20,0,C,0,1,1
5062625,0,5850000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18858,-2010,1,0,1,0,,20,-1,X,0,0,1
5062626,0,5850000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18858,-2010,1,0,1,0,,20,-1,X,0,0,1
5062628,0,5850000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18858,-2010,1,0,1,0,,20,0,X,0,0,1
5062630,0,5850000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18858,-2010,1,0,1,0,,20,0,C,0,0,1
5135993,1,5850000,Commercial associate,Higher education,Single / not married,House / apartment,-10430,-900,1,0,0,0,Managers,20,-19,X,0,0,1
5024353,0,5850000,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,20,0,C,0,1,1
5089396,0,5625000,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,20,0,C,0,1,0
5089403,0,5625000,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,20,-19,X,0,1,0
5089392,0,5625000,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,20,0,C,0,1,0
5010279,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,0,X,0,0,1
5089399,0,5625000,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,20,0,C,0,1,0
5010281,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,0,X,0,0,1
5010275,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,-17,C,0,0,1
5010276,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,-2,X,0,0,1
5089398,0,5625000,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,20,0,X,0,1,0
5010266,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,0,C,0,0,1
5010271,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,0,X,0,0,1
5010258,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,0,C,0,0,1
5010278,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,0,C,0,0,1
5089394,0,5625000,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,20,-13,C,0,1,0
5010261,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,0,0,0,0,1
5010263,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,-3,C,0,0,1
5089404,0,5625000,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,20,0,C,0,1,0
5010273,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,0,C,0,0,1
5089401,0,5625000,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,20,0,C,0,1,0
5010277,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,0,C,0,0,1
5089402,0,5625000,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,20,-2,C,0,1,0
5010280,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,0,X,0,0,1
5010270,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,-2,X,0,0,1
5010262,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,0,C,0,0,1
5010264,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,-11,X,0,0,1
5010272,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,-8,C,0,0,1
5089393,0,5625000,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,20,0,C,0,1,0
5089397,0,5625000,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,20,-4,C,0,1,0
5010269,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,0,C,0,0,1
5010282,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,-30,0,0,0,1
5010259,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,0,C,0,0,1
5010265,1,5625000,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,30,-20,X,0,0,1
5089395,0,5625000,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,20,0,C,0,1,0
