ID,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,Target,FLAG_CAR,FLAG_REALTY
5009043,0,1485000,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,20,-2,X,0,0,1
5009044,0,1485000,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,20,-4,X,0,0,1
5009045,0,1485000,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,20,-3,X,0,0,1
5009046,0,1485000,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,20,0,0,0,0,1
5009047,0,1485000,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,20,0,0,0,0,1
5009050,2,2025000,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,40,-21,C,0,0,1
5009051,2,2025000,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,40,-14,C,0,0,1
5009052,2,2025000,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,40,0,C,0,0,1
5009053,2,2025000,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,40,-38,C,0,0,1
5009055,2,2025000,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,40,-42,X,0,0,1
5009056,0,2025000,Working,Secondary / secondary special,Single / not married,House / apartment,-8861,-889,1,1,0,0,Drivers,10,-15,0,0,0,1
5009057,0,2025000,Working,Secondary / secondary special,Single / not married,House / apartment,-8861,-889,1,1,0,0,Drivers,10,0,0,0,0,1
5009058,0,1125000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-7489,-797,1,0,1,1,Private service staff,10,0,X,0,1,1
5009060,0,945000,Pensioner,Higher education,Married,House / apartment,-22331,365243,1,0,1,0,,20,0,0,0,0,1
5009062,0,3150000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,20,-8,C,0,1,1
5009063,0,3150000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,20,0,C,0,1,1
5009064,0,3150000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,20,0,X,0,1,1
5009065,0,3150000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,20,0,X,0,1,1
5009066,0,3150000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,20,0,0,0,1,1
5009067,0,3150000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,20,-32,X,0,1,1
5009068,0,3150000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,20,0,C,0,1,1
5009069,0,3150000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,20,0,C,0,1,1
5009070,0,3150000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,20,-2,C,0,1,1
5009071,0,2700000,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,-10264,-3173,1,0,1,1,High skill tech staff,20,0,C,0,1,1
5009072,0,2700000,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,-10264,-3173,1,0,1,1,High skill tech staff,20,-20,C,0,1,1
5009074,1,4500000,State servant,Higher education,Married,House / apartment,-17726,-708,1,0,1,1,Core staff,30,0,0,0,1,1
5009075,1,4500000,State servant,Higher education,Married,House / apartment,-17726,-708,1,0,1,1,Core staff,30,-5,X,0,1,1
5009078,1,1800000,Working,Secondary / secondary special,Married,With parents,-14122,-1286,1,0,0,0,Drivers,30,0,C,0,0,1
5009079,0,1125000,Working,Higher education,Civil marriage,House / apartment,-10064,-3173,1,0,0,1,Laborers,20,0,C,0,0,1
5009080,0,1125000,Working,Higher education,Civil marriage,House / apartment,-10064,-3173,1,0,0,1,Laborers,20,0,C,0,0,1
5009081,0,1125000,Working,Higher education,Civil marriage,House / apartment,-10064,-3173,1,0,0,1,Laborers,20,-3,X,0,0,1
5009083,0,900000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,20,-4,C,0,0,1
5009084,0,900000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,20,0,0,0,0,1
5009088,2,2025000,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,40,-6,X,0,1,0
5009089,2,2025000,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,40,0,0,0,1,0
5009090,0,2475000,Working,Secondary / secondary special,Married,House / apartment,-12628,-4025,1,0,0,0,Drivers,20,0,0,0,1,1
5009092,1,7650000,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,30,0,1,1,1,1
5009094,1,7650000,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,30,0,0,0,1,1
5009095,1,7650000,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,30,0,0,0,1,1
5009096,1,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,1,0,0,1,Accountants,30,0,C,0,0,1
5009097,1,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,1,0,0,1,Accountants,30,-19,X,0,0,1
5009098,1,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,1,0,0,1,Accountants,30,0,C,0,0,1
5009099,0,3150000,Working,Higher education,Separated,House / apartment,-13271,-555,1,0,0,0,Managers,10,-28,X,0,0,1
5009100,0,3150000,Working,Higher education,Separated,House / apartment,-13271,-555,1,0,0,0,Managers,10,0,X,0,0,1
5009103,2,1575000,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,40,0,C,0,1,1
5009104,2,1575000,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,40,0,X,0,1,1
5009105,2,1575000,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,40,0,X,0,1,1
5009106,2,1575000,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,40,0,X,0,1,1
5009108,0,3600000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15321,-2747,1,0,0,0,Security staff,20,0,0,0,0,1
5009109,0,3600000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15321,-2747,1,0,0,0,Security staff,20,0,C,0,0,1
5009110,0,1125000,Commercial associate,Higher education,Married,House / apartment,-8842,-312,1,0,0,1,High skill tech staff,20,0,0,0,0,1
5009116,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,-23,C,0,0,0
5009117,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,0,C,0,0,0
5009118,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,-31,C,0,0,0
5009120,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,-44,C,0,0,0
5009122,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,-37,C,0,0,0
5009123,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,0,C,0,0,0
5009124,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,-13,C,0,0,0
5009125,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,0,C,0,0,0
5009126,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,-23,C,0,0,0
5009127,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,0,C,0,0,0
5009128,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,-2,C,0,0,0
5009129,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,0,C,0,0,0
5009130,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,0,C,0,0,0
5009131,0,1575000,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,10,-11,C,0,0,0
5009133,0,3825000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,10,0,C,0,0,1
5009134,0,3825000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,10,0,C,0,0,1
5009135,0,3825000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,10,-46,X,0,0,1
5009136,0,3825000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,10,0,C,0,0,1
5009137,0,3825000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,10,-2,X,0,0,1
5009138,0,3825000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,10,-6,X,0,0,1
5009139,0,3825000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,10,0,X,0,0,1
5009140,0,3825000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,10,-9,X,0,0,1
5009141,0,1350000,Working,Secondary / secondary special,Civil marriage,House / apartment,-9657,-1560,1,1,1,0,Managers,20,0,C,0,0,0
5009142,0,1350000,Working,Secondary / secondary special,Civil marriage,House / apartment,-9657,-1560,1,1,1,0,Managers,20,0,C,0,0,0
5009143,0,2250000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18289,365243,1,0,0,0,,20,0,C,0,1,0
5009144,0,2250000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18289,365243,1,0,0,0,,20,-5,0,0,1,0
5009145,0,3150000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,20,-1,C,0,1,0
5009146,0,3150000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,20,-11,C,0,1,0
5009147,0,3150000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,20,0,C,0,1,0
5009149,0,3150000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,20,0,C,0,1,0
5009150,0,3150000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,20,0,C,0,1,0
5009151,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,20,0,C,0,0,0
5009152,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,20,0,C,0,0,0
5009153,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,20,-6,C,0,0,0
5009154,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,20,0,C,0,0,0
5009155,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,20,0,C,0,0,0
5009156,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,20,0,C,0,0,0
5009157,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,20,-8,C,0,0,0
5009158,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,20,0,C,0,0,0
5009159,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,20,0,C,0,0,0
5009160,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,20,0,C,0,0,0
5009161,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,20,0,C,0,0,0
5009162,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,20,-9,C,0,0,0
5009163,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,20,0,0,0,0,0
5009164,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,20,-13,0,0,0,0
5009165,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,20,-25,0,0,0,0
5009166,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,20,0,0,0,0,0
5009168,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,20,-22,0,0,0,0
5009170,0,1440000,Pensioner,Secondary / secondary special,Married,House / apartment,-22877,365243,1,0,1,1,,20,-17,C,0,1,0
5009177,0,2295000,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,20,0,C,0,1,0
5009178,0,2295000,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,20,0,0,0,1,0
5009179,0,2295000,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,20,-39,C,0,1,0
5009180,0,2295000,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,20,0,C,0,1,0
5009181,0,2295000,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,20,0,0,0,1,0
5009182,0,2295000,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,20,0,C,0,1,0
5009183,0,2295000,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,20,0,C,0,1,0
5009186,0,2700000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,20,0,0,0,0,0
5009187,0,2700000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,20,0,0,0,0,0
5009188,0,2700000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,20,0,C,0,0,0
5009189,0,2700000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,20,0,C,0,0,0
5009190,0,2700000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,20,0,C,0,0,0
5009191,0,2700000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,20,-12,C,0,0,0
5009192,0,2700000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,20,0,C,0,0,0
5009193,0,2700000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,20,-7,C,0,0,0
5009195,0,2925000,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,20,-15,X,0,0,0
5009196,0,2925000,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,20,-14,X,0,0,0
5009198,0,2925000,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,20,-3,C,0,0,0
5009201,0,2925000,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,20,0,0,0,0,0
5009202,0,2925000,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,20,0,0,0,0,0
5009203,0,2925000,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,20,-1,X,0,0,0
5009204,0,2925000,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,20,0,0,0,0,0
5009205,0,2925000,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,20,0,X,0,0,0
5009206,0,2925000,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,20,0,C,0,0,0
5009207,0,2925000,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,20,-1,X,0,0,0
5009208,0,2925000,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,20,0,C,0,0,0
5009209,0,2925000,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,20,0,0,0,0,0
5009210,0,2925000,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,20,-56,X,0,0,0
5009213,0,2700000,Working,Higher education,Married,House / apartment,-12333,-860,1,1,1,0,Accountants,20,0,X,0,0,0
5009215,0,2700000,Working,Higher education,Married,House / apartment,-12333,-860,1,1,1,0,Accountants,20,0,C,0,0,0
5009216,0,2700000,Working,Higher education,Married,House / apartment,-12333,-860,1,1,1,0,Accountants,20,0,C,0,0,0
5009217,0,2700000,Working,Higher education,Married,House / apartment,-12333,-860,1,1,1,0,Accountants,20,0,X,0,0,0
5009220,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,20,0,C,0,1,0
5009222,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,20,-12,C,0,1,0
5009223,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,20,-10,C,0,1,0
5009224,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,20,0,C,0,1,0
5009225,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,20,-12,X,0,1,0
5009226,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,20,0,C,0,1,0
5009227,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,20,0,0,0,1,0
5009232,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,20,0,C,0,1,0
5009233,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,20,-3,C,0,1,0
5009234,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,20,0,X,0,1,0
5009236,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,20,0,0,0,1,0
5009238,0,1575000,Working,Incomplete higher,Married,With parents,-10611,-982,1,0,1,0,Drivers,20,-4,C,0,1,0
5009239,0,1575000,Working,Incomplete higher,Married,With parents,-10611,-982,1,0,1,0,Drivers,20,0,C,0,1,0
5009240,0,1575000,Working,Incomplete higher,Married,With parents,-10611,-982,1,0,1,0,Drivers,20,-9,C,0,1,0
5009241,0,1575000,Working,Incomplete higher,Married,With parents,-10611,-982,1,0,1,0,Drivers,20,0,C,0,1,0
5009242,0,742500,Working,Higher education,Separated,Municipal apartment,-19082,-5243,1,0,1,0,Core staff,10,0,C,0,0,0
